clean_date,hour,pm 2.5 (Plume AQI),pm 10 (Plume AQI)
2020-08-30,0,3.1,8.4
2020-08-30,1,3.4,9.0
2020-08-30,2,3.0,8.2
2020-08-30,3,2.8,7.8
2020-08-30,4,2.5,7.4
2020-08-30,5,4.8,13.3
2020-08-30,6,4.6,11.8
2020-08-30,7,5.0,11.8
2020-08-30,8,4.1,9.4
2020-08-30,9,3.9,9.3
2020-08-30,10,8.3,14.6
2020-08-30,11,21.9,26.7
2020-08-30,12,16.6,12.6
2020-08-30,13,32.4,31.2
2020-08-30,14,8.8,14.4
2020-08-30,15,6.2,10.2
2020-08-30,16,3.6,8.8
2020-08-30,17,4.0,9.8
2020-08-30,18,4.6,10.9
2020-08-30,19,5.4,12.2
2020-08-30,20,4.2,10.9
2020-08-30,21,3.5,8.5
2020-08-30,22,2.8,7.6
2020-08-30,23,2.8,7.2
2020-08-31,0,2.4,5.8
2020-08-31,1,2.1,4.5
2020-08-31,2,2.0,4.3
2020-08-31,3,2.0,4.5
2020-08-31,4,2.0,4.4
2020-08-31,5,2.0,4.7
2020-08-31,6,4.0,9.2
2020-08-31,7,10.4,17.2
2020-08-31,8,7.6,15.3
2020-08-31,9,5.2,11.8
2020-08-31,10,6.4,14.3
2020-08-31,11,7.7,13.8
2020-08-31,12,6.2,13.4
2020-08-31,13,7.1,14.9
2020-08-31,14,6.0,11.7
2020-08-31,15,8.9,16.7
2020-08-31,16,9.9,17.9
2020-08-31,17,10.5,21.1
2020-08-31,18,9.3,16.2
2020-08-31,19,9.4,15.0
2020-08-31,20,7.8,16.4
2020-08-31,21,6.2,13.9
2020-08-31,22,8.8,22.6
2020-08-31,23,6.1,15.5
2020-09-01,0,4.6,10.8
2020-09-01,1,3.6,9.1
2020-09-01,2,5.2,13.6
2020-09-01,3,4.6,11.2
2020-09-01,4,6.3,15.2
2020-09-01,5,8.2,20.6
2020-09-01,6,7.6,19.0
2020-09-01,7,7.1,15.9
2020-09-01,8,8.0,16.0
2020-09-01,9,8.9,18.1
2020-09-01,10,7.1,15.2
2020-09-01,11,4.9,11.1
2020-09-01,12,4.8,11.6
2020-09-01,13,51.9,51.9
2020-09-01,14,11.5,21.5
2020-09-01,15,18.0,48.1
2020-09-01,16,27.9,70.8
2020-09-01,17,15.0,34.4
2020-09-01,18,6.9,16.8
2020-09-01,19,2.8,7.5
2020-09-01,20,2.6,7.1
2020-09-01,21,2.4,6.2
2020-09-01,22,2.7,6.8
2020-09-01,23,4.7,12.3
2020-09-02,0,4.2,11.3
2020-09-02,1,3.4,9.2
2020-09-02,2,4.9,9.2
2020-09-02,3,2.8,6.7
2020-09-02,4,2.5,6.2
2020-09-02,5,2.6,7.3
2020-09-02,6,3.0,7.8
2020-09-02,7,4.3,11.4
2020-09-02,8,4.6,12.0
2020-09-02,9,5.4,13.8
2020-09-02,10,4.9,12.8
2020-09-02,11,5.1,11.5
2020-09-02,12,22.1,19.6
2020-09-02,13,5.2,13.8
2020-09-02,14,5.5,13.8
2020-09-02,15,4.0,10.8
2020-09-02,16,13.3,18.3
2020-09-02,17,10.2,18.5
2020-09-02,18,5.2,12.9
2020-09-02,19,3.6,9.3
2020-09-02,20,3.5,9.8
2020-09-02,21,2.7,7.5
2020-09-02,22,2.5,7.2
2020-09-02,23,2.4,6.6
2020-09-03,0,2.2,5.6
2020-09-03,1,2.4,6.0
2020-09-03,2,2.3,6.1
2020-09-03,3,2.5,7.1
2020-09-03,4,2.2,6.2
2020-09-03,5,2.6,7.2
2020-09-03,6,3.5,10.2
2020-09-03,7,8.4,18.9
2020-09-03,8,13.7,24.8
2020-09-03,9,14.9,21.3
2020-09-03,10,4.8,11.2
2020-09-03,11,6.8,15.5
2020-09-03,12,8.0,13.5
2020-09-03,13,14.2,14.1
2020-09-03,14,13.5,15.0
2020-09-03,15,5.6,13.8
2020-09-03,16,3.0,8.0
2020-09-03,17,14.3,18.0
2020-09-03,18,17.7,24.4
2020-09-03,19,4.6,11.7
2020-09-03,20,4.9,13.2
2020-09-03,21,3.5,9.7
2020-09-03,22,2.6,7.2
2020-09-03,23,2.8,8.4
2020-09-04,0,2.6,6.5
2020-09-04,1,2.2,5.2
2020-09-04,2,2.3,6.2
2020-09-04,3,2.2,6.2
2020-09-04,4,2.2,5.4
2020-09-04,5,2.2,6.3
2020-09-04,6,2.2,5.9
2020-09-04,7,2.2,5.2
2020-09-04,8,2.9,8.0
2020-09-04,9,6.4,15.8
2020-09-04,10,3.3,7.9
2020-09-04,11,2.7,7.2
2020-09-04,12,16.3,13.8
2020-09-04,13,22.6,18.2
2020-09-04,14,18.5,18.8
2020-09-04,15,7.8,15.8
2020-09-04,16,6.5,10.9
2020-09-04,17,5.6,12.3
2020-09-04,18,7.6,15.2
2020-09-04,19,5.5,12.0
2020-09-04,20,4.7,9.8
2020-09-04,21,4.3,9.9
2020-09-04,22,2.6,7.0
2020-09-04,23,3.0,7.3
2020-09-05,0,3.1,7.4
2020-09-05,1,2.5,5.9
2020-09-05,2,2.8,6.5
2020-09-05,3,2.3,5.7
2020-09-05,4,2.2,5.6
2020-09-05,5,2.3,5.5
2020-09-05,6,2.8,7.1
2020-09-05,7,3.4,8.1
2020-09-05,8,4.3,9.4
2020-09-05,9,3.9,8.6
2020-09-05,10,5.0,11.6
2020-09-05,11,9.3,17.9
2020-09-05,12,85.3,111.6
2020-09-05,13,108.2,102.4
2020-09-05,14,15.4,29.3
2020-09-05,15,6.4,14.1
2020-09-05,16,7.0,16.0
2020-09-05,17,9.4,19.0
2020-09-05,18,8.8,16.0
2020-09-05,19,10.9,16.1
2020-09-05,20,9.9,18.2
2020-09-05,21,6.6,14.6
2020-09-05,22,6.3,15.0
2020-09-05,23,5.8,13.9
2020-09-06,0,4.6,10.6
2020-09-06,1,3.0,7.5
2020-09-06,2,3.0,7.1
2020-09-06,3,2.9,7.6
2020-09-06,4,2.4,5.6
2020-09-06,5,3.0,7.8
2020-09-06,6,3.3,8.4
2020-09-06,7,8.7,13.9
2020-09-06,8,8.3,16.5
2020-09-06,9,16.9,19.2
2020-09-06,10,8.5,15.1
2020-09-06,11,6.2,12.5
2020-09-06,12,6.2,12.3
2020-09-06,13,5.6,11.9
2020-09-06,14,5.3,11.0
2020-09-06,15,5.4,11.5
2020-09-06,16,5.6,13.1
2020-09-06,17,4.5,9.9
2020-09-06,18,4.3,9.5
2020-09-06,19,4.4,9.4
2020-09-06,20,4.8,10.8
2020-09-06,21,3.9,8.7
2020-09-06,22,4.2,9.2
2020-09-06,23,4.0,8.9
2020-09-07,0,4.1,8.9
2020-09-07,1,4.0,8.9
2020-09-07,2,3.5,7.7
2020-09-07,3,3.6,8.2
2020-09-07,4,4.2,8.9
2020-09-07,5,4.7,9.9
2020-09-07,6,4.6,9.9
2020-09-07,7,4.4,9.5
2020-09-07,8,4.6,10.9
2020-09-07,9,5.0,11.3
2020-09-07,10,4.6,9.5
2020-09-07,11,5.5,11.0
2020-09-07,12,5.3,11.7
2020-09-07,13,5.2,10.8
2020-09-07,14,6.7,11.9
2020-09-07,15,5.2,10.4
2020-09-07,16,5.7,11.6
2020-09-07,17,5.9,11.6
2020-09-07,18,5.8,12.0
2020-09-07,19,6.8,12.6
2020-09-07,20,6.4,12.1
2020-09-07,21,6.0,11.6
2020-09-07,22,6.0,11.6
2020-09-07,23,5.7,11.6
2020-09-08,0,6.0,12.0
2020-09-08,1,5.6,11.4
2020-09-08,2,5.4,11.1
2020-09-08,3,5.6,11.0
2020-09-08,4,6.0,12.3
2020-09-08,5,6.1,12.7
2020-09-08,6,6.2,12.2
2020-09-08,7,6.9,14.1
2020-09-08,8,7.6,15.5
2020-09-08,9,8.1,16.1
2020-09-08,10,9.6,20.4
2020-09-08,11,10.1,20.6
2020-09-08,12,7.7,15.1
2020-09-08,13,6.6,14.3
2020-09-08,14,7.3,16.8
2020-09-08,15,7.3,15.9
2020-09-08,16,7.9,18.7
2020-09-08,17,8.4,19.5
2020-09-08,18,8.9,19.3
2020-09-08,19,7.7,16.5
2020-09-08,20,5.9,13.2
2020-09-08,21,8.0,14.0
2020-09-08,22,6.3,13.3
2020-09-08,23,5.5,12.5
2020-09-09,0,6.0,13.7
2020-09-09,1,6.2,13.9
2020-09-09,2,5.7,12.6
2020-09-09,3,5.2,12.4
2020-09-09,4,5.3,12.1
2020-09-09,5,5.1,11.6
2020-09-09,6,6.9,15.4
2020-09-09,7,9.3,20.1
2020-09-09,8,9.1,20.1
2020-09-09,9,7.9,17.4
2020-09-09,10,7.7,16.1
2020-09-09,11,7.8,16.8
2020-09-09,12,7.2,15.5
2020-09-09,13,7.3,16.6
2020-09-09,14,6.8,15.2
2020-09-09,15,6.9,15.3
2020-09-09,16,7.3,15.0
2020-09-09,17,7.6,16.6
2020-09-09,18,8.2,15.7
2020-09-09,19,8.4,15.1
2020-09-09,20,6.9,14.4
2020-09-09,21,6.2,12.0
2020-09-09,22,6.0,11.8
2020-09-09,23,5.9,11.6
2020-09-10,0,6.1,11.7
2020-09-10,1,6.0,11.9
2020-09-10,2,6.1,12.3
2020-09-10,3,4.9,10.0
2020-09-10,4,5.2,10.4
2020-09-10,5,4.8,10.4
2020-09-10,6,4.8,10.4
2020-09-10,7,5.7,12.2
2020-09-10,8,5.3,11.7
2020-09-10,9,5.5,11.5
2020-09-10,10,6.3,14.2
2020-09-10,11,7.5,12.6
2020-09-10,12,8.6,14.0
2020-09-10,13,8.8,13.0
2020-09-10,14,8.6,13.8
2020-09-10,15,9.6,14.5
2020-09-10,16,8.2,13.8
2020-09-10,17,8.2,13.6
2020-09-10,18,6.9,12.9
2020-09-10,19,7.0,12.6
2020-09-10,20,7.5,13.5
2020-09-10,21,6.4,11.9
2020-09-10,22,5.8,11.2
2020-09-10,23,6.4,12.7
2020-09-11,0,6.1,11.1
2020-09-11,1,5.8,11.7
2020-09-11,2,6.0,13.0
2020-09-11,3,4.8,9.8
2020-09-11,4,4.9,9.9
2020-09-11,5,4.2,8.8
2020-09-11,6,4.4,9.5
2020-09-11,7,4.4,10.4
2020-09-11,8,4.0,9.3
2020-09-11,9,4.1,9.4
2020-09-11,10,4.5,10.4
2020-09-11,11,5.1,11.5
2020-09-11,12,4.4,9.9
2020-09-11,13,4.6,11.6
2020-09-11,14,4.4,10.1
2020-09-11,15,4.7,11.1
2020-09-11,16,4.2,9.6
2020-09-11,17,4.0,9.5
2020-09-11,18,4.2,9.4
2020-09-11,19,3.5,7.7
2020-09-11,20,3.8,8.8
2020-09-11,21,3.8,8.6
2020-09-11,22,4.2,9.7
2020-09-11,23,3.3,8.0
2020-09-12,0,2.9,7.0
2020-09-12,1,2.9,6.7
2020-09-12,2,2.9,6.6
2020-09-12,3,2.8,7.1
2020-09-12,4,2.5,6.2
2020-09-12,5,2.6,6.8
2020-09-12,6,3.2,7.5
2020-09-12,7,2.9,6.6
2020-09-12,8,2.9,6.8
2020-09-12,9,2.9,7.2
2020-09-12,10,3.7,8.7
2020-09-12,11,4.0,9.4
2020-09-12,12,4.4,9.2
2020-09-12,13,4.7,10.8
2020-09-12,14,5.0,11.0
2020-09-12,15,5.1,11.8
2020-09-12,16,8.6,17.5
2020-09-12,17,12.5,20.5
2020-09-12,18,11.6,20.0
2020-09-12,19,13.8,22.9
2020-09-12,20,12.5,22.4
2020-09-12,21,9.5,20.4
2020-09-12,22,6.1,12.7
2020-09-12,23,3.4,8.1
2020-09-13,0,3.3,8.2
2020-09-13,1,2.9,7.5
2020-09-13,2,3.0,7.4
2020-09-13,3,3.6,8.8
2020-09-13,4,3.3,8.3
2020-09-13,5,4.0,9.8
2020-09-13,6,4.4,9.8
2020-09-13,7,4.8,11.3
2020-09-13,8,5.8,13.9
2020-09-13,9,5.1,12.2
2020-09-13,10,5.7,13.0
2020-09-13,11,12.2,22.3
2020-09-13,12,17.4,25.9
2020-09-13,13,10.4,20.3
2020-09-13,14,12.7,23.5
2020-09-13,15,15.4,22.0
2020-09-13,16,11.9,20.8
2020-09-13,17,10.3,19.4
2020-09-13,18,9.8,18.5
2020-09-13,19,9.5,18.1
2020-09-13,20,8.4,15.9
2020-09-13,21,8.0,15.8
2020-09-13,22,7.3,14.4
2020-09-13,23,7.0,13.5
2020-09-14,0,6.5,12.7
2020-09-14,1,6.0,12.5
2020-09-14,2,5.5,11.4
2020-09-14,3,5.0,11.0
2020-09-14,4,5.2,11.3
2020-09-14,5,5.1,10.8
2020-09-14,6,5.1,11.1
2020-09-14,7,8.2,18.1
2020-09-14,8,12.6,25.8
2020-09-14,9,20.7,27.0
2020-09-14,10,33.3,50.6
2020-09-14,11,20.9,37.3
2020-09-14,12,29.4,65.0
2020-09-14,13,17.8,27.9
2020-09-14,14,7.6,13.6
2020-09-14,15,3.8,8.9
2020-09-14,16,7.9,14.0
2020-09-14,17,3.5,8.5
2020-09-14,18,2.8,7.5
2020-09-14,19,3.3,8.1
2020-09-14,20,3.7,9.0
2020-09-14,21,3.1,7.2
2020-09-14,22,2.9,6.8
2020-09-14,23,2.7,7.0
2020-09-15,0,2.6,6.8
2020-09-15,1,3.0,7.1
2020-09-15,2,3.8,8.7
2020-09-15,3,3.8,9.0
2020-09-15,4,3.4,8.3
2020-09-15,5,3.5,8.9
2020-09-15,6,3.5,9.0
2020-09-15,7,10.8,17.5
2020-09-15,8,9.4,14.1
2020-09-15,9,9.8,15.3
2020-09-15,10,14.0,14.6
2020-09-15,11,13.5,13.4
2020-09-15,12,11.5,14.6
2020-09-15,13,11.3,14.1
2020-09-15,14,12.2,14.3
2020-09-15,15,13.8,12.3
2020-09-15,16,9.8,19.2
2020-09-15,17,9.7,18.2
2020-09-15,18,7.9,14.6
2020-09-15,19,7.9,14.2
2020-09-15,20,7.2,13.0
2020-09-15,21,6.3,12.5
2020-09-15,22,6.3,12.2
2020-09-15,23,5.7,11.4
2020-09-16,0,5.3,10.4
2020-09-16,1,5.6,11.3
2020-09-16,2,5.3,11.0
2020-09-16,3,7.6,13.8
2020-09-16,4,7.1,13.5
2020-09-16,5,6.3,12.7
2020-09-16,6,7.3,13.9
2020-09-16,7,15.0,15.0
2020-09-16,8,23.5,14.6
2020-09-16,9,18.9,14.4
2020-09-16,10,12.2,13.4
2020-09-16,11,16.9,14.2
2020-09-16,12,14.2,14.4
2020-09-16,13,9.7,13.6
2020-09-16,14,11.8,13.7
2020-09-16,15,12.7,14.0
2020-09-16,16,16.7,19.4
2020-09-16,17,30.5,22.1
2020-09-16,18,20.2,23.6
2020-09-16,19,7.0,14.5
2020-09-16,20,5.6,12.1
2020-09-16,21,4.8,10.7
2020-09-16,22,5.0,11.0
2020-09-16,23,4.6,10.5
2020-09-17,0,3.9,8.8
2020-09-17,1,3.9,8.9
2020-09-17,2,4.0,8.3
2020-09-17,3,3.7,8.3
2020-09-17,4,4.5,10.0
2020-09-17,5,5.2,11.8
2020-09-17,6,8.4,15.9
2020-09-17,7,8.3,14.6
2020-09-17,8,14.7,17.5
2020-09-17,9,12.3,20.7
2020-09-17,10,10.8,20.2
2020-09-17,11,10.4,20.0
2020-09-17,12,10.0,19.5
2020-09-17,13,9.7,18.3
2020-09-17,14,14.6,22.2
2020-09-17,15,8.0,15.9
2020-09-17,16,8.6,17.9
2020-09-17,17,5.4,11.9
2020-09-17,18,5.0,10.8
2020-09-17,19,5.3,12.0
2020-09-17,20,5.2,11.0
2020-09-17,21,5.7,12.0
2020-09-17,22,6.2,13.4
2020-09-17,23,5.9,13.2
2020-09-18,0,6.0,13.4
2020-09-18,1,6.4,14.1
2020-09-18,2,8.0,16.2
2020-09-18,3,9.3,18.5
2020-09-18,4,8.8,16.6
2020-09-18,5,8.7,17.5
2020-09-18,6,8.5,19.2
2020-09-18,7,6.9,16.4
2020-09-18,8,9.6,18.8
2020-09-18,9,11.9,25.8
2020-09-18,10,14.4,22.5
2020-09-18,11,9.4,19.5
2020-09-18,12,10.4,20.8
2020-09-18,13,10.7,21.4
2020-09-18,14,15.8,20.0
2020-09-18,15,8.6,15.0
2020-09-18,16,6.2,12.2
2020-09-18,17,8.8,16.6
2020-09-18,18,27.8,23.8
2020-09-18,19,24.4,24.0
2020-09-18,20,23.6,24.0
2020-09-18,21,31.4,28.2
2020-09-18,22,96.0,85.4
2020-09-18,23,8.3,17.4
2020-09-19,0,7.3,16.7
2020-09-19,1,6.4,14.6
2020-09-19,2,6.1,13.8
2020-09-19,3,6.5,15.5
2020-09-19,4,5.8,14.2
2020-09-19,5,5.1,12.3
2020-09-19,6,5.1,12.1
2020-09-19,7,4.2,9.8
2020-09-19,8,7.6,15.6
2020-09-19,9,10.6,22.7
2020-09-19,10,11.7,26.4
2020-09-19,11,10.9,25.0
2020-09-19,12,10.3,24.7
2020-09-19,13,10.2,24.3
2020-09-19,14,10.7,21.6
2020-09-19,15,10.3,21.1
2020-09-19,16,7.4,16.4
2020-09-19,17,6.2,14.5
2020-09-19,18,6.3,15.1
2020-09-19,19,5.7,13.1
2020-09-19,20,5.1,12.4
2020-09-19,21,4.3,11.0
2020-09-19,22,4.6,11.9
2020-09-19,23,4.2,10.5
2020-09-20,0,3.5,9.0
2020-09-20,1,3.7,9.8
2020-09-20,2,3.8,9.7
2020-09-20,3,3.6,9.2
2020-09-20,4,3.9,9.4
2020-09-20,5,4.0,9.8
2020-09-20,6,4.7,11.5
2020-09-20,7,4.3,9.8
2020-09-20,8,4.6,11.4
2020-09-20,9,4.8,11.2
2020-09-20,10,4.8,11.2
2020-09-20,11,5.0,11.1
2020-09-20,12,4.9,11.5
2020-09-20,13,5.0,11.3
2020-09-20,14,5.1,11.4
2020-09-20,15,5.6,11.8
2020-09-20,16,5.2,11.7
2020-09-20,17,8.3,15.3
2020-09-20,18,6.3,13.2
2020-09-20,19,5.3,11.7
2020-09-20,20,4.0,10.0
2020-09-20,21,3.4,8.5
2020-09-20,22,2.8,7.4
2020-09-20,23,2.3,5.5
2020-09-21,0,2.2,5.5
2020-09-21,1,2.3,6.2
2020-09-21,2,2.4,6.0
2020-09-21,3,2.3,6.2
2020-09-21,4,2.6,6.7
2020-09-21,5,3.0,8.0
2020-09-21,6,3.1,8.1
2020-09-21,7,2.8,6.8
2020-09-21,8,6.0,13.6
2020-09-21,9,7.9,13.2
2020-09-21,10,6.2,13.0
2020-09-21,11,9.1,20.1
2020-09-21,12,5.7,13.9
2020-09-21,13,4.8,10.5
2020-09-21,14,4.1,8.8
2020-09-21,15,19.7,15.8
2020-09-21,16,22.7,13.5
2020-09-21,17,8.6,11.3
2020-09-21,18,7.6,14.4
2020-09-21,19,4.7,10.2
2020-09-21,20,5.3,11.1
2020-09-21,21,5.6,11.8
2020-09-21,22,5.9,11.6
2020-09-21,23,6.2,12.8
2020-09-22,0,5.3,11.2
2020-09-22,1,4.4,9.7
2020-09-22,2,4.6,10.8
2020-09-22,3,4.7,10.5
2020-09-22,4,5.4,11.7
2020-09-22,5,6.7,13.9
2020-09-22,6,6.1,13.3
2020-09-22,7,6.4,13.2
2020-09-22,8,18.0,20.9
2020-09-22,9,21.5,18.3
2020-09-22,10,22.4,14.8
2020-09-22,11,18.0,15.6
2020-09-22,12,13.9,15.7
2020-09-22,13,14.0,14.4
2020-09-22,14,20.9,16.8
2020-09-22,15,24.8,18.5
2020-09-22,16,23.5,23.2
2020-09-22,17,8.9,18.8
2020-09-22,18,8.9,16.0
2020-09-22,19,7.3,15.7
2020-09-22,20,6.2,13.2
2020-09-22,21,6.3,13.7
2020-09-22,22,5.6,12.6
2020-09-22,23,5.7,12.2
2020-09-23,0,6.3,13.3
2020-09-23,1,6.6,14.2
2020-09-23,2,7.9,15.8
2020-09-23,3,8.4,16.4
2020-09-23,4,9.6,18.1
2020-09-23,5,11.2,21.9
2020-09-23,6,11.7,21.0
2020-09-23,7,15.6,22.4
2020-09-23,8,22.6,14.6
2020-09-23,9,25.0,15.9
2020-09-23,10,25.6,15.7
2020-09-23,11,25.7,16.2
2020-09-23,12,26.0,15.9
2020-09-23,13,24.3,17.0
2020-09-23,14,24.0,15.3
2020-09-23,15,21.2,14.3
2020-09-23,16,23.0,15.6
2020-09-23,17,13.5,15.9
2020-09-23,18,8.2,14.2
2020-09-23,19,8.0,13.6
2020-09-23,20,7.8,14.3
2020-09-23,21,7.8,13.9
2020-09-23,22,8.0,13.1
2020-09-23,23,8.5,14.3
2020-09-24,0,8.0,14.3
2020-09-24,1,8.3,15.6
2020-09-24,2,8.9,17.8
2020-09-24,3,8.2,15.9
2020-09-24,4,8.4,17.2
2020-09-24,5,9.0,18.1
2020-09-24,6,9.4,19.5
2020-09-24,7,12.4,25.1
2020-09-24,14,10.3,16.9
2020-09-24,15,11.2,21.6
2020-09-24,16,11.0,22.1
2020-09-24,17,12.6,20.5
2020-09-24,18,10.2,18.5
2020-09-24,19,9.9,16.9
2020-09-24,20,9.6,16.6
2020-09-24,21,9.7,16.9
2020-09-24,22,8.8,15.8
2020-09-24,23,8.8,16.8
2020-09-25,0,8.4,16.4
2020-09-25,1,7.0,14.2
2020-09-25,2,6.4,13.7
2020-09-25,3,5.8,12.4
2020-09-25,4,6.4,13.5
2020-09-25,5,8.0,16.6
2020-09-25,6,11.8,23.1
2020-09-25,7,19.4,24.8
2020-09-25,8,14.7,21.5
2020-09-25,9,9.1,15.8
2020-09-25,10,7.6,14.6
2020-09-25,11,8.3,15.3
2020-09-25,12,8.6,14.9
2020-09-25,13,6.5,13.8
2020-09-25,14,5.7,11.9
2020-09-25,15,5.4,11.6
2020-09-25,16,6.0,12.7
2020-09-25,17,9.4,13.9
2020-09-25,18,10.6,19.6
2020-09-25,19,13.0,21.2
2020-09-25,20,7.6,14.1
2020-09-25,21,6.7,13.2
2020-09-25,22,6.6,13.0
2020-09-25,23,6.5,13.0
2020-09-26,0,8.7,14.6
2020-09-26,1,7.5,14.6
2020-09-26,2,8.2,14.8
2020-09-26,3,8.6,15.1
2020-09-26,4,8.3,16.0
2020-09-26,5,9.6,20.0
2020-09-26,6,11.2,25.1
2020-09-26,7,14.2,31.6
2020-09-26,8,16.2,32.9
2020-09-26,9,15.8,35.8
2020-09-26,10,16.4,36.4
2020-09-26,11,17.3,40.5
2020-09-26,12,18.6,45.0
2020-09-26,13,16.9,40.5
2020-09-26,14,14.9,36.6
2020-09-26,15,13.0,32.7
2020-09-26,16,8.9,21.9
2020-09-26,17,6.4,16.4
2020-09-26,18,5.6,13.8
2020-09-26,19,5.0,12.8
2020-09-26,20,4.4,11.7
2020-09-26,21,6.2,12.6
2020-09-26,22,9.4,18.1
2020-09-26,23,4.2,11.4
2020-09-27,0,3.9,10.4
2020-09-27,1,3.6,9.3
2020-09-27,2,2.9,8.3
2020-09-27,3,3.3,8.8
2020-09-27,4,3.6,9.2
2020-09-27,5,3.4,9.4
2020-09-27,6,3.1,9.1
2020-09-27,7,3.3,8.7
2020-09-27,8,3.2,8.9
2020-09-27,9,3.3,9.5
2020-09-27,10,3.2,8.3
2020-09-27,11,3.2,8.8
2020-09-27,12,3.6,9.4
2020-09-27,13,4.6,11.9
2020-09-27,14,4.4,11.0
2020-09-27,15,4.4,11.7
2020-09-27,16,5.5,14.2
2020-09-27,17,4.9,11.9
2020-09-27,18,5.0,12.4
2020-09-27,19,5.1,11.7
2020-09-27,20,5.5,12.4
2020-09-27,21,5.8,13.4
2020-09-27,22,6.1,13.4
2020-09-27,23,6.7,16.1
2020-09-28,0,6.2,15.0
2020-09-28,1,5.5,12.9
2020-09-28,2,4.6,11.5
2020-09-28,3,4.1,10.2
2020-09-28,4,4.1,10.2
2020-09-28,5,4.8,12.2
2020-09-28,6,5.4,13.4
2020-09-28,7,7.8,18.1
2020-09-28,8,9.9,21.8
2020-09-28,9,10.8,24.6
2020-09-28,10,11.0,24.6
2020-09-28,11,11.4,27.9
2020-09-28,12,11.9,29.4
2020-09-28,13,11.2,25.9
2020-09-28,14,10.2,22.8
2020-09-28,15,10.4,25.5
2020-09-28,16,9.1,22.1
2020-09-28,17,7.4,18.1
2020-09-28,18,20.1,49.0
2020-09-28,19,22.4,55.9
2020-09-28,20,17.7,44.6
2020-09-28,21,9.2,21.4
2020-09-28,22,8.0,19.9
2020-09-28,23,6.0,15.2
2020-09-29,0,5.4,13.6
2020-09-29,1,4.6,11.5
2020-09-29,2,4.6,11.3
2020-09-29,3,4.4,11.8
2020-09-29,4,4.5,11.6
2020-09-29,5,3.9,10.3
2020-09-29,6,3.9,9.4
2020-09-29,7,6.7,16.6
2020-09-29,8,11.1,26.5
2020-09-29,9,5.8,14.4
2020-09-29,10,6.9,17.2
2020-09-29,11,6.2,16.2
2020-09-29,12,4.1,11.6
2020-09-29,13,4.4,10.3
2020-09-29,14,4.9,10.7
2020-09-29,15,8.1,15.0
2020-09-29,16,8.7,17.0
2020-09-29,17,7.2,15.2
2020-09-29,18,17.8,17.1
2020-09-29,19,14.5,15.3
2020-09-29,20,7.9,9.8
2020-09-29,21,5.2,10.0
2020-09-29,22,4.1,10.9
2020-09-29,23,5.8,9.5
2020-09-30,0,2.7,8.0
2020-09-30,1,2.2,6.4
2020-09-30,2,2.2,6.6
2020-09-30,3,3.1,8.7
2020-09-30,4,4.2,10.9
2020-09-30,5,7.5,16.5
2020-09-30,6,8.9,17.1
2020-09-30,7,10.6,14.6
2020-09-30,8,15.6,13.3
2020-09-30,9,14.3,13.6
2020-09-30,10,7.8,12.3
2020-09-30,11,9.3,9.8
2020-09-30,12,10.6,10.0
2020-09-30,13,8.0,11.8
2020-09-30,14,28.3,16.3
2020-09-30,15,22.0,12.1
2020-09-30,16,30.1,15.9
2020-09-30,17,44.4,24.0
2020-09-30,18,33.8,18.4
2020-09-30,19,46.2,24.1
2020-09-30,20,47.9,25.2
2020-09-30,21,48.7,25.5
2020-09-30,22,35.9,19.0
2020-09-30,23,31.4,17.0
2020-10-01,0,28.0,15.2
2020-10-01,1,12.1,9.5
2020-10-01,2,9.5,11.9
2020-10-01,3,4.2,9.1
2020-10-01,4,3.5,8.2
2020-10-01,5,3.5,9.1
2020-10-01,6,3.3,8.7
2020-10-01,7,38.2,22.5
2020-10-01,8,19.6,20.2
2020-10-01,9,7.7,11.9
2020-10-01,10,6.0,10.6
2020-10-01,11,6.8,12.0
2020-10-01,12,7.0,12.9
2020-10-01,13,10.7,13.1
2020-10-01,14,7.0,14.1
2020-10-01,15,5.4,10.4
2020-10-01,16,7.1,12.0
2020-10-01,17,16.3,24.4
2020-10-01,18,14.6,17.1
2020-10-01,19,14.6,15.5
2020-10-01,20,14.0,16.5
2020-10-01,21,25.4,14.2
2020-10-01,22,36.4,19.8
2020-10-01,23,33.0,18.2
2020-10-02,0,17.8,11.1
2020-10-02,1,10.5,12.9
2020-10-02,2,8.0,15.8
2020-10-02,3,7.1,15.1
2020-10-02,4,7.2,15.9
2020-10-02,5,11.1,24.3
2020-10-02,6,13.7,30.0
2020-10-02,7,47.6,40.4
2020-10-02,8,10.9,18.6
2020-10-02,9,6.8,15.4
2020-10-02,10,7.9,16.5
2020-10-02,11,6.6,13.2
2020-10-02,12,5.4,12.6
2020-10-02,13,5.8,11.2
2020-10-02,14,9.6,13.5
2020-10-02,15,10.1,14.4
2020-10-02,16,12.4,15.9
2020-10-02,17,13.8,17.6
2020-10-02,18,10.0,17.3
2020-10-02,19,35.3,30.7
2020-10-02,20,32.4,34.5
2020-10-02,21,14.2,16.7
2020-10-02,22,43.2,24.8
2020-10-02,23,45.8,24.2
2020-10-03,0,29.2,15.7
2020-10-03,1,17.3,11.3
2020-10-03,2,11.3,12.7
2020-10-03,3,8.1,14.4
2020-10-03,4,7.4,14.5
2020-10-03,5,6.4,13.6
2020-10-03,6,6.1,12.8
2020-10-03,7,4.6,10.6
2020-10-03,8,5.1,13.3
2020-10-03,18,22.4,13.4
2020-10-03,19,20.0,13.2
