AREA_SIZE,x,y,price
179.491,2517009.0566999987,4926210.702299997,538.47
392.0,2515569.094700001,4904707.371200003,4704.0
176.0,2515479.5141000003,4904433.760300003,2112.0
109.0,2515418.054299999,4904255.846699998,1308.0
447.0,2515580.9103999995,4904738.049999997,5364.0
30.0,2516266.1096,4906751.4432,360.0
72.0,2515656.6603999995,4904994.557300001,864.0
324.0,2517405.1691000015,4909322.7064,3240.0
129.0,2515401.402399998,4904192.790600002,1548.0
326.0,2515407.0304999985,4904212.6756,3912.0
117.0,2515720.9448999986,4905217.465899996,1404.0
128.0,2515507.750799998,4904528.9526999965,1536.0
429.0,2515584.8088999987,4904753.883900002,5148.0
167.0,2515518.9959999993,4904569.950000003,267.17
204.0,2512320.859700002,4874966.119800001,929.92
198.0,2512327.1294,4874901.146200001,902.57
109.801,2512301.950100001,4875105.046300001,
500.0,2514907.6917999983,4902224.9848000035,6000.0
500.0,2514900.023699999,4902256.925399996,6000.0
22.501,2417734.644699998,4628239.241499998,180.0
500.0,2515453.0218,4904332.901000001,6000.0
170.0,2515451.4875999987,4904347.9463,2040.0
235.0,2515180.0075999983,4903142.069700003,2820.0
114.0,2515715.1021,4905334.299000002,1368.0
72.0,2515504.1829000004,4904498.495999999,864.0
175.161,2512376.2423,4874620.162100002,
86.90100000000001,2512432.708000001,4874354.911700003,127.45
424.821,2512357.8189000003,4874745.543700002,623.01
154.0,2512284.8805,4875257.5814,702.0
330.0,2515458.0436999984,4867388.501500003,1094.02
100.0,2514703.9893999994,4901546.088399999,1200.0
40.0,2269914.1633,4762597.865699999,2160.0
300.0,2293798.5720000006,4767668.510499999,2100.0
751.0,2280624.4869000018,4752647.746200003,751.0
425.0,2269652.3871,4762452.7250000015,107.1
500.0,2269948.8528000005,4762595.968099996,126.0
500.0,2270139.100499999,4762656.498800002,126.0
50.0,2295491.283399999,4768810.5889,875.0
200.0,2286259.617899999,4748148.247400001,
600.0,2286681.261500001,4747684.323100001,
250.0,2286559.1812999994,4747832.623099998,1250.0
290.0,2286534.3286999986,4747846.5462,1450.0
150.0,2813898.5295,4857677.123499997,
50.0,2824482.9536000006,4866468.933399998,
15.0,2809878.3200999983,4865162.709600002,
200.0,2822668.088100001,4850264.9749,
200.0,2822401.032499999,4851556.277599998,
80.0,2825680.545499999,4853953.656400003,
15.0,2799799.009399999,4864537.910899997,
100.0,2286038.3264999986,4748371.883599997,500.0
50.0,2274824.9329999983,4762032.653300002,2000.0
500.0,2274960.4891000018,4762106.286700003,3000.0
1495.0,2274905.0725999996,4762081.831500001,322.92
15.0,2278271.4111,4761803.1514,750.0
350.0,2264207.640900001,4762932.444600001,2100.0
500.0,2270165.411800001,4762655.824600004,3500.0
20.0,2601861.2062,4718475.718099996,160.0
65.0,2607940.2366000004,4707519.191,3600.0
240.491,2609115.1926000006,4703955.263899997,2164.41
416.0,2610072.7974999994,4701705.205700003,3744.0
120.0,2642219.3044000007,4636253.789399996,1080.0
300.0,2304664.2710999995,4720630.353,1500.0
500.0,2306017.3770999983,4724107.375299998,2500.0
500.0,2305996.1887999997,4723782.752700001,
80.0,2270306.3280999996,4762656.2151999995,4320.0
14.981,2280549.2773,4752782.688500002,751.0
500.0,2270042.9175999984,4762622.504199997,126.0
500.0,2275152.150699999,4762185.3325999975,3000.0
500.0,2792006.8475,4842597.969999999,
250.0,2790363.8055999987,4855459.091600001,
200.0,2829007.8148999996,4861232.421099998,
15.0,2823739.284699999,4853375.359999999,
100.0,2823761.1635,4853378.996200003,
48.0,2564540.7690000013,4702661.215499997,384.0
62.501000000000005,2565113.406100001,4700852.712700002,937.5
74.791,2474352.9932999983,4630194.562100001,299.16
139.651,2474456.1125000007,4630289.876000002,
122.431,2474483.3148000017,4630312.346000001,489.72
77.45100000000001,2474508.987399999,4630322.964299999,309.8
62.651,2441436.485199999,4636668.8649,313.25
500.0,2441483.3817999996,4636770.006399997,2500.0
208.0,2670361.9272999987,4636323.677199997,2080.0
100.0,2673141.0066,4675370.069799997,800.0
15.0,2685106.7630000003,4667693.364500001,800.0
100.0,2685191.0243000016,4668258.593900003,1000.0
100.0,2686323.974800002,4670040.8488000035,1000.0
15.0,2686330.3779000007,4670061.865000002,19700.0
500.0,2269586.6394999996,4762357.856399998,3500.0
300.0,2287454.8013999984,4746737.571999997,
320.0,2287296.2452999987,4746946.075800002,
248.331,2324148.6886,4690296.111299999,1986.64
15.0,2298685.5196,4735240.857900001,230.0
45.0,2306000.911600001,4724912.716700003,700.0
300.0,2287621.6838000007,4746545.5385000035,1500.0
123.0,2289918.979200002,4743022.884800002,615.0
39.461,2947422.6459,4752021.9683,
42.601,2947249.4246000014,4752206.866099998,
10.211,2934207.7098000012,4771462.138700001,
380.0,2936663.0518999994,4760433.446900003,
127.0,2934035.8790000007,4774364.825499997,
300.0,2522129.0461999997,4862619.806299999,1320.0
64.151,2457839.1933000013,4632984.886299998,224.53
79.98100000000001,2473023.1884000003,4628918.608199999,492.68
79.98100000000001,2473031.3999999985,4628918.826300003,492.68
418.091,2474321.8594000004,4630142.5572,2100.0
101.081,2474336.7324,4630165.783200003,404.32
82.79100000000001,2959917.679200001,4732044.310000002,
35.0,2951537.6895000003,4735249.667099997,
50.0,2910662.4668000005,4767384.290399998,
50.0,2914467.562199998,4769652.206500001,
111.841,2914274.4463,4769293.127099998,
448.0,2510043.0352,4887788.116499998,495.02
366.0,2510104.0124999993,4888068.719899997,404.41
300.0,2510122.7300000004,4888172.119400002,319.97
500.0,2512043.4681,4892968.936099999,199.98
30.0,2512207.6728000008,4878668.117700003,
1000.0,2520695.9725,4863225.179300003,1519.32
250.0,2520917.5441000015,4863142.727499999,1139.6
200.0,2522300.4288999997,4862546.940200001,303.86
500.0,2522469.9683,4862480.349799998,733.26
200.0,2514510.564100001,4900697.8917,2400.0
200.0,2514511.776700001,4900711.053999998,2400.0
101.0,2515771.283,4905542.093999997,1212.0
440.0,2514505.793900002,4900678.820600003,5280.0
111.0,2515652.101,4904978.454000004,1332.0
15.0,2514610.8938999996,4901189.305799998,1000.0
500.0,2514619.853399999,4901214.242899999,6000.0
480.0,2517598.2368,4909796.370399997,4800.0
300.0,2518912.3363999985,4912409.047399998,3000.0
200.0,2515401.732000001,4904121.099200003,2400.0
400.0,2514500.3464,4900653.124799997,4800.0
272.0,2910515.2729,4767265.770400003,
263.211,2910683.296500001,4767399.5757,
263.211,2910685.2371000014,4767413.054300003,
195.501,2911404.334399998,4624717.441200003,4496.5
174.601,2911398.6070999987,4624816.639600001,4015.8
447.651,2907743.9827999994,4619878.9098000005,9848.3
500.0,2521227.037900001,4863011.485200003,5500.0
500.0,2521228.0,4862963.438299999,5500.0
30.0,2521973.7787999995,4862689.259499997,1320.0
30.0,2521115.474800002,4863068.288099997,
25.501,2518185.2364000008,4865067.5352,280.5
70.0,2517836.5176,4865294.914399996,770.0
168.0,2948920.241799999,4718401.806599997,
65.0,2948037.3792999983,4718115.329000004,
200.0,2951264.9853999987,4726772.838200003,
60.0,2564229.2098000012,4712328.9542,480.0
160.0,2610093.3000999987,4701729.711000003,3744.0
200.0,2610376.7446000017,4701262.645400003,
484.0,2610383.660700001,4701224.4498,
46.0,2568302.210000001,4712817.882299997,368.0
135.0,2568505.6235999987,4712842.6559000015,1200.0
200.0,2287650.667800002,4746502.9956,1000.0
226.0,2287126.4109999985,4747164.173199996,1130.0
108.0,2302355.2159,4731907.5348000005,
15.0,2306034.0326000005,4724561.865599997,199.95
281.141,2287557.0221999995,4746633.800099999,
250.0,2287571.598099999,4746604.740099996,
500.0,2838230.8357000016,4995292.759099998,
515.0,2850158.8981,4992832.6206,
94.801,2459633.8046000004,4632320.858199999,284.4
172.0,2948806.108100001,4718351.741800003,
95.0,2948823.8286999986,4718362.3785,
204.0,2949518.1044000015,4729046.247900002,
204.0,2949502.0911,4729028.520400003,
204.0,2949514.1952,4729036.689000003,
129.08100000000002,2951267.291999999,4726748.743900001,
100.0,2568533.4257000014,4712848.2337,1298.4
200.0,2570571.5472999997,4717264.063900001,
500.0,2361527.971999999,4622515.1448,
81.0,2573026.5315999985,4720815.3401999995,1512.0
357.0,2573087.1807999983,4720868.657300003,
84.281,2583714.141899999,4722788.664399996,
100.0,2593177.5758999996,4688729.946199998,900.0
247.0,2287105.401900001,4747182.009300001,1235.0
250.0,2287516.0923000015,4746692.2557,
440.0,2287642.0799,4746524.040899999,
200.0,2287137.9054999985,4747143.9152000025,
200.0,2287152.5155999996,4747125.887500003,1000.0
200.0,2287165.318500001,4747106.506800003,1000.0
35.321000000000005,2457624.903000001,4631887.030599996,141.28
5.0,2463173.8258000016,4631298.671999998,69503.0
270.0,2439976.482999999,4634799.750500001,1350.0
198.481,2439999.623399999,4634834.452299997,992.4
240.0,2914499.099399999,4769820.054099999,
445.011,2914508.4307999983,4769877.869099997,
115.481,2937893.3652000017,4717074.984499998,
440.581,2593459.803100001,4688847.439000003,3965.22
115.0,2596667.522700001,4686754.4054000005,5100.0
30.0,2601598.661899999,4719467.484099999,240.0
10.741,2601606.6065,4719388.762800001,
36.0,2601610.5007000007,4719327.805699997,288.0
325.0,2290741.662300002,4741915.319200002,1625.0
182.421,2910725.153000001,4767441.9108000025,
420.0,2290098.1264000013,4742776.735699996,2100.0
300.0,2298582.7456,4735281.995499998,1500.0
500.0,2298928.0086000003,4735110.284500003,
400.0,2298540.4827000014,4735306.773599997,
400.0,2298309.805300001,4735337.467799999,2000.0
500.0,2297223.2250999995,4735325.175999999,
250.031,2440398.960099999,4635456.360100001,1300.0
15.0,2440486.8506999984,4635599.524899997,1100.0
300.0,2440494.4058,4635599.065300003,1550.0
34.731,2937845.8808000013,4717089.211099997,
78.111,2934913.0491999984,4718276.852600001,
30.0,2938074.4395000003,4716990.367299996,
20.0,2934185.1195,4771456.112899996,
69.0,2913705.6504999995,4774348.260300003,
77.601,2913728.079599999,4774276.555600002,
500.0,2521216.090599999,4862991.263499998,5500.0
255.0,2521017.1081999987,4863101.255599998,2805.0
500.0,2512197.5890999995,4878847.667499997,1657.6
300.0,2512232.5238000005,4878938.2722999975,331.49
500.0,2512234.896400001,4879001.823200002,552.48
644.921,2512240.874400001,4879118.852899998,712.61
500.0,2303937.664799999,4730047.274400003,2500.0
500.0,2304755.6633,4728787.4256,2500.0
150.0,2302920.774500001,4731292.5446000025,750.0
500.0,2305056.4585000016,4728316.136799999,2500.0
90.0,2303296.7181,4730885.947999999,450.0
70.0,2303286.3817000017,4730853.950199999,350.0
500.0,2304224.0863000005,4729638.114799999,2500.0
80.0,2303283.5623000003,4730901.107000001,400.0
43.911,2450158.3376,4634693.369400002,175.64
43.911,2450171.8993999995,4634697.7962,
54.501000000000005,2450626.2082,4634899.805,218.0
60.841,2450685.8068000004,4634948.068499997,
35.661,2455230.081,4634789.386500001,124.81
515.0,2957740.4144,4724153.6032000035,
65.0,2951633.5254000016,4746284.688600004,
500.0,2962497.1132000014,4727944.9991,
500.0,2962482.316300001,4727947.607199997,
500.0,2512271.1325999983,4880094.636699997,552.48
134.101,2511806.021600001,4880736.824600004,444.56
134.1,2511815.215500001,4880708.799500003,444.56
240.0,2511437.771299999,4881521.968099996,265.19
50.0,2511022.765900001,4882937.717600003,165.76
150.0,2510896.728100002,4883374.749700002,240.05
161.501,2521802.417199999,4862759.383199997,736.18
270.0,2521869.344999999,4862734.093000002,410.21
133.0,2521934.1884000003,4862703.360299997,202.07
50.0,2704660.842700001,4984900.8325999975,
500.0,2669055.1008,4973607.364699997,
500.0,2660446.229200002,4977767.287699997,
223.201,2612756.1796999983,4904076.990500003,
,2627654.4439999983,4899052.288999997,
100.0,2627609.465,4899061.970399998,
200.0,2669360.4941999987,4879072.913099997,
100.0,2669400.8834000006,4879437.4021999985,
50.0,2669368.056499999,4879247.958300002,
100.0,2660835.6286999993,4863781.387699999,
500.0,2635897.9771,4895655.861299999,
,2635907.564199999,4895634.246699996,
498.771,2635909.6367000006,4895610.008699998,
250.861,2610490.2569000013,4876856.764600001,
,2615215.6314000003,4903684.140600003,
,2615670.7936999984,4903656.830300003,
500.0,2615626.8526999988,4903662.479199998,
472.42,2622356.1457,4900226.237800002,
,2615283.8013000004,4903724.7817,
100.0,2627805.5736000016,4899070.435999997,
100.0,2669365.480900001,4879237.1054000035,
50.0,2669343.407900002,4879002.224299997,
110.0,2671647.4804,4873657.266500004,
100.0,2660285.4345000014,4864272.879299998,
50.0,2670683.142999999,4864635.494099997,
190.0,2660927.0210000016,4863605.6677,
100.0,2670442.6094000004,4872997.7425,
50.0,2659719.965300001,4864787.151600003,
1000.0,2670286.910599999,4863961.551299997,
503.961,2653170.9574000016,4869390.130099997,
148.501,2642036.9191999994,4887067.675800003,
500.0,2635853.8038000017,4895819.610200003,
471.931,2660037.9384000003,4889248.324900001,
1291.351,2630373.020399999,4898995.961599998,
126.541,2619314.3616999984,4868509.052500002,
183.201,2619346.7864000015,4868492.819300003,
80.321,2602903.5857999995,4860595.265600003,
499.431,2617537.454500001,4869392.7863000035,
60.621,2602940.172200002,4865743.442100003,
84.181,2618987.3500000015,4868684.6483,
362.711,2609363.0755000003,4880416.757299997,
50.0,2669472.3367,4882938.918799996,
100.0,2667085.1838999987,4884814.6052,
50.0,2669359.6455999985,4878599.819899999,
100.0,2660980.5040000007,4863496.135799997,
20.0,2660353.549899999,4864232.417300001,
160.0,2670574.814199999,4864534.126900002,
135.0,2670116.2073,4871968.137599997,
450.0,2661037.7892999984,4862798.373899996,
450.0,2670532.5538000017,4864445.785099998,
100.0,2670117.4954000004,4872669.935599998,
80.0,2670121.256099999,4871962.618699998,
100.0,2670398.5282000005,4871269.7465,
400.0,2673928.3412999995,4869258.715000004,
100.0,2673725.3445000015,4870647.670699999,
480.0,2673822.963199999,4870419.242600001,
200.0,2670648.6944000013,4864607.778700002,
100.0,2627897.5612999983,4899076.284100004,
160.0,2646718.037700001,4880841.100900002,
115.0,2515412.3619000018,4904235.908500001,1380.0
45.0,2515497.533500001,4904499.794500001,540.0
178.0,2515723.725400001,4905237.196599998,2136.0
184.0,2515669.770399999,4905029.958800003,2208.0
400.0,2515599.8255000003,4904800.181000002,4800.0
100.0,2515617.262600001,4904813.728399999,1200.0
500.0,2516193.3803000003,4906614.045699999,6000.0
157.0,2515494.410500001,4904475.318899997,1884.0
302.0,2515536.9235999994,4904622.326300003,3624.0
15.0,2517941.1455999985,4910579.6043,1000.0
300.0,2515830.8026,4905703.290899999,3600.0
25.0,2515626.0135999992,4904833.526600003,300.0
447.651,2907725.6290000007,4619870.264600001,9848.3
100.0,2911403.931400001,4624743.4592999965,2300.0
14.991,2882539.8478999995,4611121.288400002,
30.241000000000003,2898735.2861,4607684.32,258.09
190.591,2898989.5199999996,4607836.8539,
92.621,2899266.3726000004,4607956.0348000005,1852.4
289.571,2898858.5359000005,4607773.215400003,5791.4
98.0,2517753.7771999985,4865345.894100003,1078.0
124.561,2518260.8819999993,4865026.042300001,1370.16
40.0,2514791.6810000017,4868877.9538,
82.0,2516272.6196999997,4866628.245499998,902.0
315.0,2515423.421599999,4904273.364299998,3780.0
104.051,2321489.827799998,4818753.3433,
124.111,2321525.4386,4818679.792800002,
178.061,2321534.104699999,4818663.016800001,
69.851,2321433.4518,4818860.4586,
82.62100000000001,2321995.2106,4817666.735799998,
218.0,2515590.5637000017,4904769.152800001,2616.0
500.0,2516129.5595000014,4906416.669500001,6000.0
15.0,2515117.733100001,4902975.3772,1000.0
500.0,2516146.550999999,4906439.683499999,6000.0
15.0,2517998.1889999993,4910705.282700002,1000.0
15.0,2514678.6744000018,4901525.117299996,1000.0
30.0,2516110.4926999994,4906345.026500002,360.0
492.0,2517554.040600002,4909700.246799998,4920.0
30.0,2514548.4472000003,4900864.217600003,360.0
30.0,2515974.931499999,4906011.393299997,360.0
30.0,2514636.207899999,4901258.885799997,360.0
147.0,2515456.6103000008,4904360.2863000035,1764.0
100.0,2515701.2036999986,4905153.6699,1200.0
80.0,2909392.3521,4636173.215400003,1360.0
20.57,2893416.8233000003,4627655.807499997,2873.5600000000004
32.43,2893462.4717000015,4627656.188900001,2873.5600000000004
166.58100000000002,2899197.8264999986,4607932.3298999965,3331.6000000000004
100.061,2911410.1937999986,4624847.7117,2301.38
350.221,2882517.658599999,4611123.333700001,3502.2
214.971,2884867.5801,4646226.8873,3009.58
30.241000000000003,2517798.8561000004,4865318.075999998,
53.601,2518143.8313999996,4865093.9089,235.84
333.0,2517641.4761999995,4865428.9353,
220.0,2516931.1691000015,4866007.257700004,
400.0,2514672.8220000006,4869388.721900001,
300.0,2515011.235800002,4868057.873099998,2400.0
30.0,2512242.8082000017,4875700.721699998,
300.0,2517958.3222999983,4910589.492899999,
500.0,2516202.0735,4906635.1545,6000.0
224.0,2515553.4717000015,4904666.571500003,2688.0
79.0,2515714.7256999984,4905205.629000001,948.0
412.0,2515569.094900001,4904707.371299997,4944.0
232.0,2515706.936999999,4905168.016400002,2784.0
15.0,2514141.2432000004,4871663.851099998,165.0
30.0,2517628.737300001,4909876.274899997,300.0
348.0,2515235.8106999993,4903199.8989999965,4176.0
110.0,2515692.446800001,4905119.645800002,1320.0
183.0,2515709.2698,4905305.3455,2196.0
500.0,2515969.3720000014,4906047.058399998,6000.0
114.0,2515713.482500002,4905325.366300002,1368.0
459.0,2517579.405299999,4909751.5375000015,4590.0
114.951,2884793.723299999,4610834.390799999,1355.5
84.961,2889097.6032,4606947.306599997,874.94
106.471,2541865.8379000016,4698553.657799996,851.76
16.821,2601608.024,4719361.523800001,134.56
40.021,2911403.786899999,4624798.7026999965,
145.011,2911419.693500001,4624902.032799996,3335.2299999999996
15.0,2519989.2335,4863640.292499997,
15.0,2512177.1275999993,4878391.6423999965,
375.0,2512348.460999999,4874810.958700001,
30.0,2519886.8357999995,4863761.655500002,
30.0,2515377.9045,4867469.761,
180.0,2514516.1589,4870070.995499998,
67.941,2517023.3511000015,4926287.986000001,
44.0,2516975.2298999988,4925893.910899997,132.0
136.0,2515662.0782999992,4905010.939900003,1632.0
