AREA_SIZE,AREA_SIZE,x,y,polygons,price
234.85,234.85,2548440.5386000015,4745503.726999998,"POLYGON ((2548421.4875999987 4745511.054700002, 2548459.8882 4745506.6219, 2548457.4882999994 4745495.220399998, 2548419.5414999984 4745502.608499996, 2548421.4875999987 4745511.054700002))",
198.78,198.78,2954688.667800002,4724031.553400002,"POLYGON ((2954672.765900001 4724023.4048999995, 2954699.173799999 4724047.3913, 2954704.8411 4724042.076899998, 2954684.808600001 4724020.540399998, 2954680.6209999993 4724016.038699999, 2954672.765900001 4724023.4048999995))",1522.6548
66.78,66.78,2518743.6240999997,4590652.043200001,"POLYGON ((2518738.4842999987 4590658.452600002, 2518751.616799999 4590652.657499999, 2518748.5348999985 4590645.614799999, 2518735.7446000017 4590651.440399997, 2518738.4842999987 4590658.452600002))",
300.0,300.0,2517068.7190999985,4591154.983800001,"POLYGON ((2517055.082199998 4591166.406199999, 2517087.1259999983 4591157.353699997, 2517082.381000001 4591143.581100002, 2517050.3253000006 4591152.582400002, 2517055.082199998 4591166.406199999))",
45.0,45.0,2609693.4184999987,4742000.360699996,"POLYGON ((2609688.3940000013 4742004.701200001, 2609699.743900001 4742002.352600001, 2609698.4428999983 4741996.0200999975, 2609687.0931 4741998.368799999, 2609688.3940000013 4742004.701200001))",
214.5,214.5,2594480.4158000015,4742247.461000003,"POLYGON ((2594491.952399999 4742265.872699998, 2594498.0375999995 4742260.112199999, 2594468.8913000003 4742229.054700002, 2594462.793200001 4742234.815200001, 2594491.952399999 4742265.872699998))",
255.59,255.59,2435568.2666999996,4625445.610600002,"POLYGON ((2435572.1380999982 4625447.604000002, 2435575.0309999995 4625439.7048999965, 2435560.2864000015 4625437.446900003, 2435555.5560000017 4625447.183300003, 2435583.333999999 4625454.702799998, 2435584.336599998 4625450.954000004, 2435572.1380999982 4625447.604000002))",2756.2
500.0,500.0,2305403.4398999996,4727566.707900003,"POLYGON ((2305408.0758000016 4727587.769299999, 2305419.1235000007 4727561.215499997, 2305420.0777000003 4727555.969700001, 2305399.1970999986 4727545.865599997, 2305385.635400001 4727576.1664, 2305408.0758000016 4727587.769299999))",1875.0
500.0,500.0,2305370.093899999,4727642.094800003,"POLYGON ((2305374.1755000018 4727662.276500002, 2305388.888799999 4727633.602799997, 2305366.0419999994 4727621.7836000025, 2305351.3159999996 4727650.810500003, 2305374.1755000018 4727662.276500002))",3125.0
500.0,500.0,2287891.0436000004,4746070.262400001,"POLYGON ((2287872.4761999995 4746090.784199998, 2287886.5544999987 4746097.620899998, 2287909.6110000014 4746049.740699999, 2287895.5326999985 4746042.904100001, 2287872.4761999995 4746090.784199998))",3125.0
500.0,500.0,2299367.3236000016,4734800.468500003,"POLYGON ((2299383.254900001 4734792.025700003, 2299373.106899999 4734772.194200002, 2299348.8740999997 4734790.612899996, 2299358.129900001 4734810.561300002, 2299383.254900001 4734792.025700003))",3125.0
236.76,236.76,2511762.991700001,4881042.2971,"POLYGON ((2511762.2661000006 4881063.187799998, 2511770.7448999994 4881033.797600001, 2511771.727499999 4881023.8618, 2511772.180399999 4881019.253899999, 2511767.1085 4881018.7258, 2511765.3643999994 4881023.2211000025, 2511756.182 4881046.830499999, 2511750.7536999993 4881057.087700002, 2511762.2661000006 4881063.187799998))",1894.08
200.0,200.0,2286042.409000002,4748383.936399996,"POLYGON ((2286029.975299999 4748385.4592999965, 2286044.617800001 4748398.842, 2286052.8495000005 4748389.752999999, 2286043.3368999995 4748381.056400001, 2286051.9989 4748371.492299996, 2286046.9070000015 4748366.820699997, 2286029.975299999 4748385.4592999965))",1250.0
9.28,9.28,2367256.1757000014,4941480.027900003,"POLYGON ((2367254.303199999 4941483.858999997, 2367259.6130999997 4941477.283200003, 2367258.037799999 4941476.200199999, 2367252.7375000007 4941482.7826000005, 2367254.303199999 4941483.858999997))",116.0
121.6,121.6,2725997.680300001,4213897.173900001,"POLYGON ((2726003.659000002 4213893.572300002, 2725992.283599999 4213892.816299997, 2725991.723200001 4213900.979800001, 2726003.268100001 4213901.304200001, 2726003.659000002 4213893.572300002))",5234.879999999999
499.65,499.65,2613574.904599998,4534062.134199999,"POLYGON ((2613545.6460999995 4534080.926700003, 2613567.277399998 4534075.241400003, 2613579.2930999994 4534068.8178, 2613586.330699999 4534063.190399997, 2613589.7897999994 4534060.864500001, 2613609.6339999996 4534042.783500001, 2613606.0419000015 4534037.172799997, 2613579.8900999986 4534054.495899998, 2613561.4475000016 4534063.406300001, 2613541.670000002 4534071.751400001, 2613545.6460999995 4534080.926700003))",
30.87,30.87,2324357.4574000016,4690095.8571000025,"POLYGON ((2324352.490600001 4690099.637599997, 2324356.1394000016 4690101.975199997, 2324362.215599999 4690092.831200004, 2324358.9530000016 4690089.310500003, 2324352.490600001 4690099.637599997))",
9122.45853732,9122.45853732,2645058.8720000014,4556773.478500001,"POLYGON ((2645108.211599998 4556756.378200002, 2645141.0020000003 4556715.620999999, 2645141.0821 4556715.736599997, 2645143.3619999997 4556714.263300002, 2645145.645399999 4556711.445600003, 2645148.3291000016 4556709.1668, 2645150.7426000014 4556707.828299999, 2645153.6898999996 4556707.163599998, 2645156.2377999984 4556705.691100001, 2645158.250599999 4556703.948299997, 2645160.1314999983 4556701.398400001, 2645162.0119000003 4556699.117399998, 2645164.157900002 4556697.6439, 2645166.3033000007 4556696.439300001, 2645167.3784999996 4556694.828599997, 2645169.125 4556692.547200002, 2645170.600900002 4556691.340899996, 2645172.3442 4556690.269699998, 2645173.6840999983 4556689.8697, 2645176.2298999988 4556689.204000004, 2645178.5091000013 4556687.999700002, 2645180.6548999995 4556686.660599999, 2645182.2657000013 4556685.051200002, 2645184.1462000012 4556682.635799997, 2645185.4893999994 4556681.025799997, 2645186.2982 4556678.876599997, 2645187.509300001 4556676.459399998, 2645188.8544000015 4556674.042599998, 2645190.5997 4556672.1647000015, 2645192.4776999988 4556670.824900001, 2645194.355300002 4556669.619599998, 2645196.7683999985 4556668.4157000035, 2645198.7124000005 4556667.445799999, 2645197.1928999983 4556659.4081000015, 2645189.6174000017 4556660.900799997, 2645186.290100001 4556663.838200003, 2645181.425999999 4556668.0282000005, 2645180.8293000013 4556670.660599999, 2645179.3885000013 4556675.256899998, 2645174.774099998 4556678.021300003, 2645168.6231000014 4556679.234700002, 2645166.328499999 4556680.685500003, 2645161.788400002 4556681.637400001, 2645158.5742999986 4556681.898199998, 2645155.3594999984 4556682.427699998, 2645152.142999999 4556683.629600003, 2645149.5973000005 4556684.295400001, 2645144.7765000015 4556684.551899999, 2645139.9552999996 4556684.942900002, 2645136.2062 4556684.933300003, 2645133.3927000016 4556685.598399997, 2645130.7126 4556686.532700002, 2645127.6330000013 4556686.524800003, 2645120.685800001 4556686.590999998, 2645114.5738000013 4556677.857900001, 2645112.8401999995 4556675.137400001, 2645109.779100001 4556673.2223000005, 2645106.7661000006 4556673.383299999, 2645104.2520999983 4556674.721199997, 2645102.2360999994 4556677.573200002, 2645102.2271 4556681.270199999, 2645104.3981 4556683.293300003, 2645106.563000001 4556687.3323, 2645107.2181 4556693.216300003, 2645101.961100001 4556719.926200002, 2645099.939100001 4556725.131200001, 2645093.5540999994 4556735.031199999, 2645092.3790999986 4556736.373199999, 2645088.0150999986 4556741.236299999, 2645080.9690999985 4556747.941299997, 2645080.2941000015 4556749.956299998, 2645063.721099999 4556751.258199997, 2645058.3651 4556751.412299998, 2645051.506099999 4556750.386299998, 2645045.6521000005 4556748.8583, 2645045.644099999 4556751.715300001, 2645038.9461000003 4556752.875299998, 2645032.2501000017 4556753.530199997, 2645029.234099999 4556754.867299996, 2645028.2567999996 4556754.435199998, 2645024.4477999993 4556751.669, 2645021.442499999 4556748.804099999, 2645017.2786 4556743.706200004, 2645015.5692000017 4556734.268600002, 2644998.5144999996 4556735.063900001, 2644998.512600001 4556735.803499997, 2644997.6735000014 4556736.675300002, 2644996.298700001 4556737.646600001, 2644993.9175999984 4556739.354800001, 2644992.408 4556740.661799997, 2644990.530299999 4556741.866999999, 2644989.1898000017 4556742.502400003, 2644987.5130000003 4556743.741700001, 2644986.6418000013 4556744.042000003, 2644978.4888999984 4556751.382600002, 2644964.531100001 4556761.622000001, 2644970.3636999987 4556774.085100003, 2644978.9565000013 4556791.0825999975, 2644983.9882000014 4556800.070699997, 2644991.9549000002 4556813.1674000025, 2645003.6220999993 4556832.2233000025, 2645020.8279 4556861.435000002, 2645044.1706999987 4556863.562399998, 2645060.835900001 4556845.806199998, 2645110.227600001 4556792.888800003, 2645093.702399999 4556775.450900003, 2645108.211599998 4556756.378200002))",
2127.64879216,2127.64879216,2836015.5659999996,4349900.9538,"POLYGON ((2835975.824099999 4349874.811499998, 2835990.910599999 4349898.381300002, 2836021.8845999986 4349938.971600004, 2836027.7534000017 4349950.086900003, 2836028.214299999 4349950.528499998, 2836058.2699000016 4349928.080499999, 2836050.2347999997 4349920.348899998, 2836035.839400001 4349901.702399999, 2836027.240600001 4349887.974399999, 2836017.4415999986 4349874.5484, 2836014.403900001 4349869.498000003, 2836011.983100001 4349864.832199998, 2836010.7287999988 4349861.902400002, 2836009.6493000016 4349858.912199996, 2836008.8537999988 4349855.912900001, 2836006.728 4349848.073100001, 2835978.4329000004 4349873.148699999, 2835975.824099999 4349874.811499998))",
18352.029455,18352.029455,2252245.7267000005,4779357.5537,"POLYGON ((2252230.492800001 4779421.0929000005, 2252229.9919999987 4779418.630500004, 2252229.2809000015 4779415.286499999, 2252228.7716999985 4779411.749700002, 2252228.4362999983 4779409.291100003, 2252228.265999999 4779404.9070999995, 2252228.5 4779395.501900002, 2252231.2047000006 4779384.491599999, 2252245.4897000007 4779377.626199998, 2252267.1970000006 4779370.277599998, 2252286.9442999996 4779365.338600002, 2252319.792300001 4779368.8094, 2252322.5308 4779371.017800003, 2252424.8948 4779369.952200003, 2252424.982900001 4779285.8401999995, 2252412.834899999 4779290.914499998, 2252397.623300001 4779295.981899999, 2252386.0923999995 4779299.205899999, 2252347.6149000004 4779303.558600001, 2252334.1831 4779304.230899997, 2252321.8387 4779303.832900003, 2252316.4450000003 4779303.2119999975, 2252310.329399999 4779302.268700004, 2252302.7404999994 4779300.577100001, 2252298.1383000016 4779299.422600001, 2252292.6050999984 4779297.384499997, 2252287.8497 4779295.5506, 2252282.8687999994 4779294.2157000005, 2252273.4547999986 4779292.667099997, 2252263.1878000014 4779291.896399997, 2252255.532499999 4779291.719300002, 2252243.8863999993 4779292.2914, 2252223.9585999995 4779294.9157000035, 2252207.6722999997 4779297.548699997, 2252192.0945000015 4779299.9124, 2252183.8451999985 4779300.939300001, 2252176.6180000007 4779301.3226, 2252169.6011000015 4779301.993000001, 2252159.8348000012 4779304.0581, 2252153.0119000003 4779306.305299997, 2252144.099300001 4779311.1941, 2252138.1097999997 4779316.092299998, 2252134.0480999984 4779321.0097, 2252124.973200001 4779335.459700003, 2252116.421500001 4779348.922399998, 2252113.0676000006 4779356.5473000035, 2252111.1204000004 4779366.277599998, 2252110.1911999993 4779378.075800002, 2252109.6911000013 4779391.052299999, 2252110.106800001 4779398.5013, 2252111.5995999984 4779405.098700002, 2252117.4706999995 4779417.0864999965, 2252125.8957 4779430.368699998, 2252131.7534000017 4779437.8609, 2252136.7404000014 4779443.324699998, 2252141.9059999995 4779447.125799999, 2252148.628800001 4779450.734700002, 2252156.8288000003 4779453.421300001, 2252167.7525999993 4779456.0898, 2252175.4334000014 4779457.552199997, 2252185.031100001 4779458.230599999, 2252202.038400002 4779458.924099997, 2252216.126600001 4779458.588399999, 2252221.5491999984 4779443.703500003, 2252230.1290999986 4779421.910899997, 2252230.492800001 4779421.0929000005))",
41.8,41.8,2496275.135400001,4598411.468699999,"POLYGON ((2496278.5821 4598416.8204, 2496280.4032000005 4598415.040399998, 2496271.6886 4598406.116999999, 2496269.8676999994 4598407.897, 2496278.5821 4598416.8204))",
20.83,20.83,2496122.218800001,4598274.599600002,"POLYGON ((2496116.6228 4598272.4494, 2496126.749499999 4598279.713399999, 2496128.1352999993 4598277.377599999, 2496118.0210000016 4598269.383000001, 2496116.6228 4598272.4494))",
182.0,182.0,2429324.3607,4411746.876900002,"POLYGON ((2429313.081700001 4411760.5945999995, 2429341.641399998 4411738.5427, 2429336.973299999 4411733.123000003, 2429307.6204000004 4411753.8411, 2429313.081700001 4411760.5945999995))",1296.75
310.26,310.26,2910769.6125999987,4767496.347999997,"POLYGON ((2910784.274 4767500.0035, 2910767.0934000015 4767481.5331000015, 2910754.8293000013 4767493.032799996, 2910772.481400002 4767511.061099999, 2910784.274 4767500.0035))",2175.3375
471.0,471.0,2615474.713199999,4739179.579000004,"POLYGON ((2615494.3597999997 4739133.5956000015, 2615486.719900001 4739131.111199997, 2615468.1361000016 4739188.891000003, 2615453.8660999984 4739224.539300002, 2615461.2300999984 4739228.002499998, 2615474.9836999997 4739192.558499999, 2615494.3597999997 4739133.5956000015))",
250.0,250.0,2559454.908399999,4562568.815499999,"POLYGON ((2559453.8445999995 4562600.698299997, 2559460.1598000005 4562600.352799997, 2559455.975499999 4562536.945100002, 2559449.655200001 4562537.2809000015, 2559453.8445999995 4562600.698299997))",3125.0
469.22,469.22,2441437.2963000014,4415350.6472999975,"POLYGON ((2441439.3387 4415443.031800002, 2441455.0573000014 4415366.358900003, 2441442.8049999997 4415334.316600002, 2441436.446899999 4415320.0891999975, 2441438.991799999 4415320.1445999965, 2441439.8018999994 4415282.557800002, 2441431.6931000017 4415282.381499998, 2441430.8830000013 4415319.9683, 2441433.6898999996 4415320.029299997, 2441440.5001999997 4415335.281800002, 2441452.6224999987 4415366.982799999, 2441454.8183000013 4415383.814800002, 2441452.1385999992 4415395.2260000035, 2441441.6270999983 4415410.979500003, 2441437.7837999985 4415424.8347999975, 2441434.726300001 4415424.241899997, 2441431.229800001 4415442.855499998, 2441439.3387 4415443.031800002))",3284.54
63.54,63.54,2560939.0221000016,4557967.990000002,"POLYGON ((2560930.394099999 4557972.718999997, 2560934.1743 4557976.571099997, 2560947.6514 4557963.247299999, 2560943.8836000003 4557959.408, 2560930.394099999 4557972.718999997))",
300.0,300.0,2669512.9497000016,4594290.429799996,"POLYGON ((2669520.2027000003 4594307.0830999985, 2669520.2983999997 4594273.817900002, 2669505.6966000013 4594273.776600003, 2669505.600900002 4594307.0419000015, 2669520.2027000003 4594307.0830999985))",8400.0
250.0,250.0,2287504.765299998,4746682.966700003,"POLYGON ((2287490.6576000005 4746689.845399998, 2287501.6876000017 4746698.946400002, 2287519.079999998 4746676.510200001, 2287507.280000001 4746666.991700001, 2287490.6576000005 4746689.845399998))",1562.5
400.0,400.0,2286981.2646999992,4747338.840599999,"POLYGON ((2286987.330499999 4747318.047799997, 2286961.9915000014 4747349.855899997, 2286975.1275999993 4747359.478600003, 2287000.4703 4747328.252700001, 2286987.330499999 4747318.047799997))",2500.0
355.0,355.0,2286008.4329000004,4748427.7641,"POLYGON ((2286017.7151000015 4748406.269500002, 2285985.593800001 4748446.847900003, 2285990.267999999 4748451.322499998, 2286029.776700001 4748417.392700002, 2286017.7151000015 4748406.269500002))",2218.75
292.0,292.0,2938129.8150000013,4716949.482000001,"POLYGON ((2938126.092799999 4716964.636399999, 2938144.919300001 4716953.022, 2938133.537300002 4716934.327600002, 2938114.7107999995 4716945.942000002, 2938126.092799999 4716964.636399999))",2555.0
490.0,490.0,2789997.8324999996,4849363.1499999985,"POLYGON ((2789983.7886000015 4849367.896200001, 2789998.8209999986 4849369.722099997, 2790013.2786 4849362.514600001, 2790004.8900999986 4849355.9848000035, 2789998.9354999997 4849357.979099996, 2789997.641399998 4849355.7826000005, 2789987.9464000016 4849361.305699997, 2789984.335000001 4849363.3631, 2789983.7886000015 4849367.896200001))",2736.0
174.5,174.5,2522327.006099999,4588445.358800001,"POLYGON ((2522316.8275999986 4588455.336900003, 2522327.295400001 4588458.929200001, 2522337.1889000013 4588435.384800002, 2522326.7085000016 4588431.792499997, 2522316.8275999986 4588455.336900003))",
78.0,78.0,2824321.2743000016,4163576.4683,"POLYGON ((2824316.2388000004 4163582.354699999, 2824326.2267000005 4163582.217, 2824326.3117999993 4163570.5879999995, 2824316.3236000016 4163570.713399999, 2824316.2388000004 4163582.354699999))",312.0
750.0,750.0,2876956.4338999987,4989892.346900001,"POLYGON ((2876946.414999999 4989903.327600002, 2876959.1163999997 4989901.362300001, 2876969.6953999996 4989899.561300002, 2876965.7267000005 4989880.331500001, 2876957.2677000016 4989882.472199999, 2876942.9169999994 4989886.394299999, 2876946.414999999 4989903.327600002))",7500.0
500.0,500.0,2705085.4228999987,4985120.400200002,"POLYGON ((2705085.9926999994 4985141.900600001, 2705102.9521000013 4985102.315200001, 2705085.9327000007 4985093.356799997, 2705068.3823000006 4985143.148400001, 2705076.7236 4985146.434900001, 2705085.9926999994 4985141.900600001))",10500.0
500.0,500.0,2704899.586100001,4985041.1175,"POLYGON ((2704894.3172999993 4985070.342, 2704918.7630999982 4985018.036499999, 2704904.829599999 4985012.1017, 2704880.4831999987 4985063.7522, 2704894.3172999993 4985070.342))",10500.0
500.0,500.0,2704254.3880000003,4984684.788199998,"POLYGON ((2704275.075199999 4984679.130400002, 2704260.264199998 4984661.0940999985, 2704257.0856 4984668.552500002, 2704251.313000001 4984675.038999997, 2704231.807500001 4984687.6559000015, 2704241.7289000005 4984703.514399998, 2704264.478700001 4984694.462800004, 2704275.075199999 4984679.130400002))",10500.0
144.0,144.0,2428570.4455000013,4624558.735699996,"POLYGON ((2428570.911899999 4624547.900600001, 2428559.6545 4624558.266599998, 2428569.9789999984 4624569.570799999, 2428581.2364000008 4624559.204700001, 2428570.911899999 4624547.900600001))",1542.24
260.0,260.0,2791366.307500001,4209895.440700002,"POLYGON ((2791363.3268 4209916.474100001, 2791372.7621 4209915.6699, 2791369.3172999993 4209874.6000000015, 2791359.8532 4209875.010799997, 2791363.3268 4209916.474100001))",3250.0
127.22,127.22,2466110.9551,4628992.4157000035,"POLYGON ((2466091.6845999993 4628985.533399999, 2466128.9787999988 4629004.254100002, 2466131.083999999 4629000.254299998, 2466094.3521 4628980.790399998, 2466091.6845999993 4628985.533399999))",477.075
122.86,122.86,2466537.959899999,4628866.354000002,"POLYGON ((2466574.5962000005 4628846.999700002, 2466543.569699999 4628853.233800001, 2466544.085099999 4628854.216300003, 2466522.3773000017 4628862.645400003, 2466525.169500001 4628871.488799997, 2466505.396299999 4628881.2739999965, 2466507.2333999984 4628885.621399999, 2466500.642499998 4628888.443999998, 2466503.5665999986 4628893.222499996, 2466532.8293000013 4628875.760899998, 2466554.3073000014 4628863.515500002, 2466576.3795999996 4628851.486699998, 2466574.5962000005 4628846.999700002))",460.725
496.68,496.68,2536976.0568999983,4575700.4011999965,"POLYGON ((2536953.1169000007 4575723.4683, 2536963.5876 4575730.1721, 2536969.758200001 4575720.490999997, 2536974.373399999 4575713.487800002, 2536980.184799999 4575705.138400003, 2536984.804299999 4575697.791599996, 2536988.5419000015 4575693.9714, 2536994.3291999996 4575687.479800001, 2536997.7375999987 4575682.637199998, 2536998.9532000013 4575679.789499998, 2536986.6435000002 4575672.2217999995, 2536953.1169000007 4575723.4683))",
60.0,60.0,2530549.4003,4583276.6774,"POLYGON ((2530542.5691 4583283.792499997, 2530547 4583286.260200001, 2530556.2316999994 4583269.562299997, 2530551.8007000014 4583267.094499998, 2530542.5691 4583283.792499997))",
327.33,327.33,2209620.4651000015,4800355.401100002,"POLYGON ((2209622.329 4800375.2522, 2209632.855900001 4800339.817699999, 2209618.600499999 4800335.555, 2209608.074099999 4800370.976499997, 2209622.329 4800375.2522))",26186.4
150.0,150.0,2561912.7366000004,4768468.8967999965,"POLYGON ((2561906.3121999986 4768477.821000002, 2561916.7256000005 4768482.430600002, 2561919.400199998 4768459.9639, 2561909.080699999 4768455.506999999, 2561907.0055 4768467.378700003, 2561906.3121999986 4768477.821000002))",
15.0,15.0,2663543.1237999983,4749447.585199997,"POLYGON ((2663544.965300001 4749444.295400001, 2663539.366799999 4749447.501999997, 2663541.282299999 4749450.875200003, 2663546.8808000013 4749447.6686, 2663544.965300001 4749444.295400001))",
25.47,25.47,2435315.853,4625633.7302,"POLYGON ((2435318.2657000013 4625624.157200001, 2435311.4197000004 4625641.7469, 2435314.035799999 4625642.612800002, 2435320.2613000013 4625624.868199997, 2435318.2657000013 4625624.157200001))",509.4
79.45,79.45,2507072.6251000017,4397781.2654,"POLYGON ((2507068.350900002 4397793.370200001, 2507073.0392000005 4397794.819600001, 2507076.8275999986 4397768.845700003, 2507072.3356 4397767.612300001, 2507068.350900002 4397793.370200001))",953.4
200.0,200.0,2522198.667100001,4862590.435699999,"POLYGON ((2522188.012699999 4862577.036799997, 2522199.397500001 4862607.690200001, 2522209.1706999987 4862604.039899997, 2522198.2589000016 4862573.393700004, 2522188.012699999 4862577.036799997))",13093.2
15.0,15.0,2571007.649099998,5043024.531400003,"POLYGON ((2571005.157299999 5043027.5418, 2571011.3957 5043025.181199998, 2571010.0524000004 5043021.555200003, 2571004.0009999983 5043023.797799997, 2571005.157299999 5043027.5418))",1398.6
120.0,120.0,2908529.5681999996,4765875.010300003,"POLYGON ((2908541.5381000005 4765878.978, 2908522.584399998 4765864.244800001, 2908517.8084999993 4765871.274300002, 2908536.3308000006 4765885.622199997, 2908541.5381000005 4765878.978))",750.0
490.0,490.0,2789974.6220999993,4849347.659699999,"POLYGON ((2789964.639800001 4849365.207500003, 2789980.148499999 4849367.091200002, 2789984.6044000015 4849330.111900002, 2789969.095800001 4849328.228299998, 2789964.639800001 4849365.207500003))",2736.0
128.53,128.53,2287112.1679,4747153.3693,"POLYGON ((2287102.0396 4747156.013700001, 2287112.3830999993 4747163.8605, 2287122.287700001 4747150.696400002, 2287111.9684999995 4747142.889399998, 2287102.0396 4747156.013700001))",803.3125
40.0,40.0,2594147.4296999983,4515502.581200004,"POLYGON ((2594143.1772000007 4515506.681699999, 2594147.6063 4515510.991999999, 2594151.203400001 4515496.554200001, 2594148.399599999 4515493.989699997, 2594143.1772000007 4515506.681699999))",
,,2306731.6215000004,4691004.899800003,"POLYGON ((2306725.5890000015 4691004.215599999, 2306725.060899999 4691008.5964, 2306734.398499999 4691010.823899999, 2306736.5295 4690993.494499996, 2306734.9036 4690993.101400003, 2306733.4232 4691005.128200002, 2306725.5890000015 4691004.215599999))",
15.0,15.0,2750254.8971000016,4990536.056400001,"POLYGON ((2750251.6116999984 4990538.071599998, 2750258.214499999 4990538.018299997, 2750258.182599999 4990534.041299999, 2750251.5797000006 4990534.094700001, 2750251.6116999984 4990538.071599998))",217.0
500.0,500.0,2705244.8869000003,4985202.708499998,"POLYGON ((2705229.2412 4985222.929099999, 2705243.6950999983 4985230.765900001, 2705247.5513000004 4985226.322899997, 2705259.2672999986 4985178.607299998, 2705249.2454999983 4985174.5222999975, 2705246.454999998 4985172.5669, 2705229.2412 4985222.929099999))",
222.0,222.0,2575602.5989000015,4784933.950300001,"POLYGON ((2575604.414999999 4784926.164999999, 2575615.0922 4784933.486900002, 2575622.3867000006 4784922.7641, 2575611.706799999 4784915.440300003, 2575604.414999999 4784926.164999999))",
113.0,113.0,2515792.3077999987,4905600.5594,"POLYGON ((2515804.526900001 4905601.618299998, 2515800.9244000018 4905593.424999997, 2515780.6986000016 4905599.097900003, 2515783.2313 4905607.878799997, 2515804.526900001 4905601.618299998))",1356.0
221.29,221.29,2465585.2861,4610264.185599998,"POLYGON ((2465582.1361000016 4610268.061300002, 2465590.2454000004 4610264.380900003, 2465588.4191999994 4610260.309500001, 2465580.3352999985 4610263.990400001, 2465582.1361000016 4610268.061300002))",3079.0
73.44,73.44,2657152.2501000017,4742926.078599997,"POLYGON ((2657154.5337999985 4742933.587700002, 2657159.3812000006 4742922.095700003, 2657149.8011000007 4742918.9388, 2657145.083900001 4742929.512599997, 2657154.5337999985 4742933.587700002))",
437.57292958,437.57292958,2639534.238400001,4566645.0101,"POLYGON ((2639547.5273 4566655.872299999, 2639549.3702999987 4566655.810800001, 2639551.0474999994 4566656.343999997, 2639552.6063 4566657.232500002, 2639553.422600001 4566657.697899997, 2639554.0423999988 4566657.296400003, 2639554.850499999 4566656.006899998, 2639556.0595999993 4566655.041599996, 2639557.0544000007 4566654.0757, 2639558.6589 4566653.455700003, 2639560.708799999 4566652.937799998, 2639561.6724000014 4566652.694499999, 2639561.2371999994 4566648.517700002, 2639559.4804 4566647.967200004, 2639556.3735000007 4566647.658699997, 2639555.3442 4566643.973999999, 2639551.0898 4566643.725299999, 2639550.3619000018 4566639.616700001, 2639549.642499998 4566639.277999997, 2639546.0544999987 4566639.112099998, 2639544.8145000003 4566636.000799999, 2639544.0824999996 4566634.316299997, 2639543.2146000005 4566633.270499997, 2639542.2448999994 4566632.628300004, 2639540.3594000004 4566636.396700002, 2639539.4800000004 4566638.305799998, 2639535.4294000007 4566640.429700002, 2639527.4543000013 4566633.2029, 2639517.4563000016 4566637, 2639515.598200001 4566636.938100003, 2639512.0375000015 4566637.179300003, 2639509.9290000014 4566637.5211, 2639506.975900002 4566638.503200002, 2639503.1878999993 4566640.342299998, 2639500.355300002 4566642.701399997, 2639498.0705999993 4566644.6044000015, 2639501.920499999 4566647.826099999, 2639521.228 4566642.371399999, 2639542.7949 4566658.515699998, 2639543.403900001 4566657.695200004, 2639544.8101999983 4566656.906900004, 2639546.0694999993 4566656.200999998, 2639547.5273 4566655.872299999))",
3991.34319956,3991.34319956,2645710.965599999,4556245.878300004,"POLYGON ((2645741.8484999985 4556306.2412, 2645757.787900001 4556290.104800001, 2645757.4970000014 4556289.305699997, 2645764.074099999 4556286.717200004, 2645765.4921999983 4556289.866899997, 2645799.6152999997 4556277.030500002, 2645794.2595000006 4556263.871299997, 2645771.921599999 4556271.562899999, 2645770.0923000015 4556270.025700003, 2645753.674800001 4556275.376000002, 2645751.5813000016 4556275.029600002, 2645749.5326999985 4556268.799000002, 2645750.6788000017 4556214.574100003, 2645731.2049000002 4556191.689199999, 2645646.6777000017 4556246.743600003, 2645627.8761 4556271.491099998, 2645644.6130000018 4556274.5418, 2645652.1900999993 4556280.308700003, 2645666.4191000015 4556266.331500001, 2645682.8772 4556270.4331, 2645688.9968000017 4556264.720799997, 2645699.8999000005 4556264.553099997, 2645706.9232 4556282.346000001, 2645704.8280999996 4556275.578900002, 2645704.842700001 4556273.790399998, 2645707.901799999 4556271.176299997, 2645709.043200001 4556272.3552, 2645706.6532999985 4556269.053000003, 2645707.107500002 4556263.680600002, 2645711.481899999 4556259.8461000025, 2645716.971999999 4556259.564199999, 2645721.9133 4556262.8543, 2645749.1105000004 4556269.311700001, 2645751.1699 4556275.6866, 2645751.6717000008 4556275.8222, 2645751.8027999997 4556283.233999997, 2645744.212299999 4556295.387500003, 2645741.8484999985 4556306.2412))",
104.74,104.74,2694792.2247,4604687.8873,"POLYGON ((2694783.454500001 4604693.647200003, 2694800.168400001 4604692.3994999975, 2694800.8880000003 4604682.1171, 2694784.396400001 4604683.339299999, 2694783.454500001 4604693.647200003))",1943.0
242.21,242.21,2633186.8500000015,4738604.596299998,"POLYGON ((2633183.530299999 4738585.100599997, 2633176.3214999996 4738587.878700003, 2633190.1686000004 4738624.094700001, 2633197.3775000013 4738621.303599998, 2633183.530299999 4738585.100599997))",
495.75,495.75,2633031.9532999992,4738230.721000001,"POLYGON ((2633050.9296000004 4738268.685900003, 2633057.196899999 4738259.478699997, 2633015.4217999987 4738196.148599997, 2633004.5456999987 4738198.343500003, 2633050.9296000004 4738268.685900003))",
38.85,38.85,2598522.1558,4746439.810900003,"POLYGON ((2598521.734000001 4746433.503300004, 2598516.854200002 4746436.4826000035, 2598522.5188999996 4746446.176299997, 2598527.4776999988 4746442.9646999985, 2598521.734000001 4746433.503300004))",
